Date,Hour,temp,rel_hum,rain,V2 Flag,Hops Cum. Index,Hops Powdery Mildew Risk,,,,
Feb 11 2014,4,-7.2,82.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,5,-8,82.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,6,-8,82.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,7,-8.3,82.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,8,-10.9,85.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,9,-9.6,85.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,10,-6.2,81.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,11,0.3,74.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,12,3.4,67.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,13,6.4,61.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,14,9.1,57.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,15,10.1,57,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,16,10.9,55.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,17,10.7,58.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,18,8.8,66,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,19,9,66,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,20,9.1,66,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,21,10.1,66.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,22,11.1,66.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 11 2014,23,12,66.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,0,12,66.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,1,12.1,69.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,2,12.7,75.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,3,13.1,80.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,4,14.7,78.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,5,15.4,86.6,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,6,16,87.4,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,7,16,87.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,8,15.9,86.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,9,16.1,86.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,10,17.3,83.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,11,19.1,84.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,12,20.2,87,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,13,21.8,77.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,14,21.9,77.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,15,23,73.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,16,23.9,71.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,17,22.9,73.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,18,21.8,75.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,19,21.1,79.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,20,20.1,83.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,21,20.9,80.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,22,19.8,84.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 12 2014,23,19,87.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,0,18.9,84.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,1,17.7,84.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,2,15.9,80.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,3,15.2,83.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,4,16.2,86.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,5,17.6,85.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,6,19.4,85.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,7,20.3,84.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,8,21.9,81.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,9,22.5,84,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,10,28.4,74,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,11,29.4,77.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,12,24.4,74.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,13,19.8,77.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,14,18.9,76.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,15,18.1,73.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,16,19.1,72.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,17,17.7,70.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,18,15.8,70.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,19,13.8,72,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,20,11.8,69.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,21,9.9,72.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,22,8.9,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 13 2014,23,7.8,72.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,0,6.1,74.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,1,5.8,73,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,2,3.9,79.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,3,3.8,76.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,4,2.9,79.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,5,2.1,82.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,6,2.9,79,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,7,1.8,79.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,8,1.1,82.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,9,2.2,79.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,10,4.3,75.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,11,7.3,71.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,12,10.3,66.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,13,12.2,65.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,14,14.1,61.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,15,15.2,60.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,16,15.9,58.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,17,15.1,60.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,18,14.8,58.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,19,12.6,61.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,20,10,66.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,21,9.9,66.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,22,8.6,70.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 14 2014,23,6.1,75.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,0,5.8,76.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,1,3.8,83.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,2,2.9,83.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,3,1.9,87.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,4,1.7,87.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,5,0,87.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,6,0.2,86.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,7,1.9,82.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,8,2.1,79.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,9,3.2,78.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,10,5.5,77.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,11,9.6,71.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,12,14.4,66.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,13,14,85.2,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,14,16.5,84.8,0.07, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,15,17.6,84.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,16,17.2,79.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,17,17.2,79.8,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,18,18,77.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,19,18,80.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,20,17.6,78.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,21,18.1,83.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,22,19,79.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 15 2014,23,19.1,75.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,0,19.4,73.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,1,18.9,74,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,2,17.9,77,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,3,17.4,74.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,4,15.3,77.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,5,11.7,80.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,6,8.9,87.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,7,7.7,87.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,8,5.1,91.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,9,6.4,85.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,10,9.2,75.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,11,11.1,69.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,12,12.2,68.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,13,14.3,62.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,14,15.3,63.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,15,17.2,61,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,16,18,59.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,17,18.1,61.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,18,19,61.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,19,19.1,63.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,20,19.9,62.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,21,20.1,64.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,22,21,64.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 16 2014,23,21.1,67.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,0,21.9,67.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,1,21.9,67.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,2,21.9,68.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,3,21.8,71.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,4,21,73.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,5,21,73.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,6,21.2,79.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,7,19.9,89,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,8,19.9,93,0.03, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,9,19.6,98.9,0.1, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,10,21.2,92.5,0.06, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,11,21.2,92.6,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,12,23,85.8,0.04, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,13,24.4,87.1,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,14,25.3,86.5,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,15,27.2,80.7,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,16,28.7,78.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,17,28.9,74.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,18,28.9,74.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,19,26.8,80.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,20,24.9,84.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,21,24.1,84.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,22,23.8,88,0, ,0,Low Powdery Mildew Risk,,,,
Feb 17 2014,23,21.9,88.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,0,21.5,92.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,1,18.1,96.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,2,19.1,95.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,3,19.9,96.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,4,19.8,96.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,5,18.9,95.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,6,18.1,91.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,7,19.1,87.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,8,19.9,84.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,9,20.6,83.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,10,26.3,74.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,11,28.7,75.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,12,34.4,62.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,13,38.1,57,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,14,39.1,56.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,15,40.4,56.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,16,43.9,47.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,17,42.6,51.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,18,39.8,57.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,19,38.9,62.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,20,37.8,67.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,21,36.8,69.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,22,34.7,70.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 18 2014,23,31.8,75,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,0,29.8,75.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,1,27.8,77.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,2,25.9,81.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,3,24.8,84.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,4,23,85.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,5,23,85.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,6,22.9,86.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,7,21.9,91.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,8,21.9,92.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,9,22.3,95.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,10,25.3,91.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,11,28.4,87.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,12,31.3,81.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,13,34.4,74.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,14,38.1,67.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,15,39,67.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,16,39,69.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,17,38.9,70.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,18,37.8,72.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,19,36.9,72.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,20,36,75.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,21,35.7,79.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,22,34,81.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 19 2014,23, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,0, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,1,35.1,78.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,2,34.9,77.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,3,33.8,75.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,4,32,81.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,5,31.9,81.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,6,30.9,85,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,7,31.1,84.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,8,32.1,81.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,9,33.2,85,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,10,33.9,90.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,11,34.3,91.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,12,33.9,98.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,13,33.2,100,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,14,32.7,100,0.07, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,15,32,100,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,16,32,100,0.07, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,17,32,100,0.14, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,18,31.6,100,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,19,30.8,100,0.04, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,20,30.7,100,0.07, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,21,29.9,100,0.06, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,22,28.4,100,0.06, ,0,Low Powdery Mildew Risk,,,,
Feb 20 2014,23,21,100,0.13, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,0,17.6,99.5,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,1,14.6,96.1,0.05, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,2,12.8,95.4,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,3,12,94.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,4,11.8,91.5,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,5,9.8,91.6,0.02, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,6,8.8,90.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,7,8.4,81.3,0.01, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,8,6.9,83.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,9,6.2,81.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,10,6.2,82.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,11,7.3,79.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,12,9.2,76.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,13,11.1,76,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,14,12.1,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,15,13.2,70,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,16,15.2,69.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,17,16,70.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,18,15.9,70.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,19,15.1,73.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,20,15.1,73.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,21,15.1,73.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,22,14.9,73.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 21 2014,23,13.9,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,0,12.8,73.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,1,11.9,72.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,2,10.8,73,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,3,9.9,75.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,4,8.7,72.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,5,6.9,76.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,6,6.1,78.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,7,6,75.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,8,5,77.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,9,5.2,76.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,10,7.2,69.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,11,9.2,69.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,12,11.1,65.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,13,12.2,63,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,14,14,61.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,15,14,61.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,16,14,61.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,17,14,61.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,18,13.9,62,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,19,12.8,66.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,20,11.9,66.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,21,10.8,69.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,22,9.9,69.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 22 2014,23,9,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,0,8.9,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,1,7.9,72.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,2,6.9,72.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,3,6,72,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,4,4.8,72.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,5,2.9,79,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,6,1.9,79.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,7, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,8, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,9,2.3,78.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,10,5.4,70.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,11,8.4,65.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,12,11.3,62.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,13,14.1,56.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,14, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,15, , ,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,16,17.1,58.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,17,16.9,59.1,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,18,15.8,64,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,19,13.9,61.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,20,12.7,64.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,21,10.9,69.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,22,10.7,67,0, ,0,Low Powdery Mildew Risk,,,,
Feb 23 2014,23,8.9,72.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,0,7.9,72.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,1,6.9,72.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,2,5.8,75.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,3,3.8,75.7,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,4,2.8,76,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,5,0.9,78.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,6,-0.1,75.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,7,-1.1,78.5,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,8,-1.9,77.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,9,-0.6,73.8,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,10,2.2,68.2,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,11,4.3,65,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,12,7.4,62.4,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,13,11.2,57.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,14,12.9,57.9,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,15,12.9,55.3,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,16,12.8,55.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,17,12,57.6,0, ,0,Low Powdery Mildew Risk,,,,
Feb 24 2014,18,11.9,57.9,0, ,0,Low Powdery Mildew Risk,,,,
